,First Name,Last Name,Nickname,Height,Weight,Reach,Stance,Wins,Losses,Draws
2157,Brandon,Magana,,--,170 lbs.,--,Orthodox,6,2,0
2158,Angela,Magana,Your Majesty,"5' 1""",115 lbs.,"65.0""",Orthodox,11,9,0
2159,Neil,Magny,The Haitian Sensation,"6' 3""",170 lbs.,"80.0""",Orthodox,27,11,0
2160,Ibragim,Magomedov,,"6' 0""",250 lbs.,--,Orthodox,22,8,1
2161,Rashid,Magomedov,Highlander,"5' 9""",155 lbs.,"70.0""",Orthodox,20,2,0
2162,Ruslan,Magomedov,Leopard,"6' 3""",242 lbs.,"78.0""",Orthodox,14,1,0
2163,Abus,Magomedov,,"6' 2""",185 lbs.,"78.0""",Orthodox,25,4,1
2164,Shara,Magomedov,Bullet,"6' 2""",170 lbs.,--,,11,0,0
2165,Zabit,Magomedsharipov,,"6' 1""",145 lbs.,"73.0""",Orthodox,18,1,0
2166,John,Maguire,The One,"5' 9""",155 lbs.,"69.0""",Southpaw,24,9,0
2167,Lolohea,Mahe,,--,--,--,,10,4,1
2168,Michelle,Maher,,--,145 lbs.,--,,1,2,0
2169,,Maheshate,,"6' 0""",155 lbs.,"71.0""",Orthodox,9,3,0
2170,Bill,Mahood,The Butcher,"6' 3""",200 lbs.,--,Orthodox,20,7,1
2171,Klayton,Mai,,"5' 9""",125 lbs.,--,,8,3,0
2172,Demian,Maia,,"6' 1""",170 lbs.,"72.0""",Southpaw,28,11,0
2173,Jennifer,Maia,,"5' 4""",125 lbs.,"64.0""",Orthodox,21,9,1
2174,Nayara,Maia,Capita,"5' 5""",125 lbs.,"66.0""",Orthodox,7,1,1
2175,Roshan,Mainam,The Indian Notorious,--,135 lbs.,--,,6,3,0
2176,Levan,Makashvili,The Hornet,"5' 8""",145 lbs.,"68.0""",Orthodox,15,2,1
2177,John,Makdessi,The Bull,"5' 8""",155 lbs.,"68.0""",Orthodox,18,8,0
2178,Islam,Makhachev,,"5' 10""",155 lbs.,"70.0""",Southpaw,24,1,0
2179,Aliev,Makhmud,,"5' 6""",195 lbs.,--,Southpaw,0,1,0
2180,Zach,Makovsky,Fun Size,"5' 4""",125 lbs.,"64.0""",Southpaw,20,8,0
2181,Azat,Maksum,Kazakh,--,125 lbs.,--,,16,0,0
2182,Jeremy,Malaterre,,"5' 11""",155 lbs.,--,,4,2,0
2183,Fabio,Maldonado,Caipira de Aco,"6' 1""",205 lbs.,"75.0""",Orthodox,23,11,0
2184,Marvin,Maldonado,The Bulldog,"5' 6""",135 lbs.,--,,2,4,0
2185,Bea,Malecki,,"5' 9""",135 lbs.,"74.0""",Orthodox,4,1,0
2186,Nazareno,Malegarie,El Tigre,"5' 8""",155 lbs.,--,,28,4,0
2187,Carl,Malenko,,"5' 11""",200 lbs.,--,Orthodox,6,4,0
2188,Jacob,Malkoun,Mamba,"5' 9""",185 lbs.,"73.0""",Orthodox,7,2,0
2189,Mike,Malott,Proper,"6' 1""",170 lbs.,"73.0""",Orthodox,10,1,1
2190,Dan,Manasoiu,,--,--,--,,0,0,0
2191,Troy,Mandaloniz,Rude Boy,"5' 9""",170 lbs.,--,Orthodox,3,2,0
2192,Nate,Maness,Mayhem,"5' 10""",125 lbs.,"72.0""",Orthodox,14,3,0
2193,Michael,Mangan,,--,155 lbs.,--,,0,3,0
2194,Gary,Mangat,,"5' 7""",135 lbs.,--,,15,3,0
2195,Melvin,Manhoef,No Mercy,"5' 9""",185 lbs.,--,Orthodox,30,14,1
2196,Melchor,Manibusan,Barracuda,"5' 5""",154 lbs.,--,Southpaw,2,4,0
2197,Jon,Manley,,"6' 1""",170 lbs.,--,Orthodox,9,4,0
2198,Steve,Mann,,"6' 1""",170 lbs.,--,,12,5,0
2199,Marnic,Mann,The Sawed-Off Savage,"5' 0""",115 lbs.,"64.0""",Southpaw,5,1,0
2200,Chris,Manuel,,"5' 9""",135 lbs.,--,Orthodox,9,7,2
2201,Jimi,Manuwa,Poster Boy,"6' 1""",205 lbs.,"79.0""",Orthodox,17,6,0
2202,Cristiano,Marcello,,"5' 9""",155 lbs.,"72.0""",Orthodox,13,6,0
2203,Daniel,Marcos,Soncora,"5' 7""",135 lbs.,"69.0""",Orthodox,14,0,0
2204,Jose,Maria,No Chance,"5' 5""",125 lbs.,--,Orthodox,37,7,0
2205,Marcos,Mariano,Dhalsim,"6' 1""",155 lbs.,"76.0""",Switch,6,6,0
2206,Enrique,Marin,Wasabi,"5' 10""",170 lbs.,--,,10,4,0
2207,Jose,Mariscal,Machine Gun,--,155 lbs.,--,,13,6,0
2208,Ronny,Markes,,"6' 1""",185 lbs.,"75.0""",Orthodox,17,5,0
2209,Rory,Markham,,"6' 0""",170 lbs.,"71.0""",Orthodox,17,6,0
2210,Randa,Markos,Quiet Storm,"5' 4""",115 lbs.,"63.0""",Orthodox,11,12,1
2211,Christina,Marks,,"5' 7""",125 lbs.,"69.0""",Orthodox,8,9,0
2212,Nate,Marquardt,The Great,"6' 0""",185 lbs.,"74.0""",Orthodox,35,19,2
2213,Danilo,Marques,,"6' 6""",205 lbs.,"77.0""",Orthodox,11,4,0
2214,Julian,Marquez,The Cuban Missile Crisis,"6' 2""",185 lbs.,"72.0""",Orthodox,9,4,0
2215,Carmelo,Marrero,The Fury,"6' 0""",205 lbs.,"73.0""",Orthodox,16,6,0
2216,Cesar,Marscucci,,--,--,--,,3,2,0
2217,John,Marsh,,"6' 0""",265 lbs.,--,Orthodox,8,7,0
2218,CJ,Marsh,,--,--,--,,5,7,0
2219,Eliot,Marshall,Fire,"6' 2""",205 lbs.,"77.0""",Orthodox,10,4,0
2220,Doug,Marshall,The Rhino,"5' 10""",205 lbs.,--,Orthodox,18,8,0
2221,David,Marshall,,"6' 2""",170 lbs.,--,,8,4,0
2222,Francis,Marshall,Fire,"5' 9""",145 lbs.,"72.0""",Orthodox,7,1,0
2223,Jack,Marshman,The Hammer,"6' 0""",185 lbs.,"73.0""",Orthodox,23,10,0
2224,Terry,Martin,,"5' 8""",185 lbs.,"71.0""",Orthodox,23,11,0
2225,Eric,Martin,,--,--,--,,0,1,0
2226,Justin,Martin,,"6' 0""",185 lbs.,--,,4,3,0
2227,Dave,Martin,,"6' 0""",205 lbs.,--,,0,2,0
2228,Joe,Martin,,"5' 9""",170 lbs.,--,,6,8,0
2229,Anthony Rocco,Martin,,"6' 0""",170 lbs.,"73.0""",Orthodox,17,6,0
2230,Mallory,Martin,,"5' 4""",115 lbs.,"63.0""",Orthodox,7,5,0
2231,Michal,Martinek,,"6' 2""",230 lbs.,--,Southpaw,7,1,0
2232,Rainy,Martinez,,"6' 0""",199 lbs.,--,Orthodox,0,2,0
2233,Danny,Martinez,The Gremlin,"5' 6""",125 lbs.,"67.0""",Orthodox,21,8,0
2234,Alonzo,Martinez,Zo Diddy,"5' 10""",155 lbs.,--,,42,20,1
2235,Henry,Martinez,Sicario,"5' 7""",155 lbs.,"69.0""",Southpaw,9,4,0
2236,Jonathan,Martinez,Dragon,"5' 8""",135 lbs.,"70.0""",Southpaw,18,4,0
2237,Poppies,Martinez,The Tachi Kid,"5' 9""",145 lbs.,--,,29,11,0
2238,Andrew,Martinez,Mickey D,"5' 9""",215 lbs.,--,,9,6,0
2239,Mana,Martinez,ManaBoi,"5' 10""",135 lbs.,"70.0""",Orthodox,10,4,0
2240,Victor,Martinez,The Brick,"5' 8""",155 lbs.,"70.0""",Orthodox,13,5,0
2241,Roque,Martinez,,"5' 10""",250 lbs.,"72.0""",Orthodox,15,8,2
2242,Melissa,Martinez,Super Mely,"5' 2""",115 lbs.,"66.0""",Southpaw,7,1,0
2243,Wagner da Conceicao,Martins,Zuluzinho,"6' 7""",390 lbs.,--,Orthodox,9,8,0
2244,Adriano,Martins,,"5' 10""",155 lbs.,"72.0""",Southpaw,28,9,0
2245,Lucas,Martins,Mineiro,"6' 0""",145 lbs.,"72.0""",Southpaw,19,3,0
2246,Max,Martyniouk,Payne,--,155 lbs.,--,,1,1,0
2247,Bristol,Marunde,,"6' 1""",170 lbs.,"75.0""",Orthodox,16,10,0
2248,Shoji,Maruyama,,"5' 7""",139 lbs.,--,Orthodox,12,9,1
2249,Kazuma,Maruyama,Gluttony,"5' 11""",155 lbs.,"72.0""",Orthodox,11,7,0
2250,Mike,Massenzio,The Master of Disaster,"6' 2""",185 lbs.,"73.0""",Southpaw,13,9,0
2251,Jameel,Massouh,,"5' 10""",145 lbs.,"72.0""",Orthodox,26,9,0
2252,Tiffany,Masters,Rainbow Renegade,"5' 3""",115 lbs.,"65.0""",Orthodox,2,1,0
2253,Jorge,Masvidal,Gamebred,"5' 11""",170 lbs.,"74.0""",Orthodox,35,17,0
2254,Al,Matavao,Sweetness,"5' 8""",205 lbs.,"67.0""",Orthodox,8,3,0
2255,Tateki,Matsuda,Tech,"5' 7""",125 lbs.,--,Orthodox,13,8,0
2256,Daijiro,Matsui,,"5' 9""",200 lbs.,--,Orthodox,13,29,7
2257,Koichiro,Matsumoto,,"5' 7""",145 lbs.,--,,15,3,1
2258,Koyomi,Matsushima,,"5' 7""",145 lbs.,"66.0""",Orthodox,13,6,0
2259,Naoki,Matsushita,,"5' 6""",155 lbs.,--,Orthodox,12,16,11
2260,AJ,Matthews,,"5' 11""",185 lbs.,--,,8,7,0
2261,Jake,Matthews,The Celtic Kid,"5' 11""",170 lbs.,"73.0""",Orthodox,18,6,0
2262,Connor,Matthews,The Controller,"5' 8""",145 lbs.,--,Switch,5,1,0
2263,Claudio,Mattos,Popeye,--,185 lbs.,--,Orthodox,5,4,0
2264,John,Matua,,"6' 2""",400 lbs.,--,Orthodox,1,4,0
2265,Francesco,Maturi,,--,--,--,,0,1,0
2266,Vladimir,Matyushenko,The Janitor,"6' 0""",205 lbs.,"74.0""",Orthodox,27,8,0
2267,Miranda,Maverick,Fear The,"5' 3""",125 lbs.,"65.0""",Southpaw,13,5,0
2268,Nick,Maximov,,"6' 0""",185 lbs.,"76.0""",Southpaw,8,2,0
2269,Elaina,Maxwell,Beef,"5' 8""",145 lbs.,--,Orthodox,7,4,0
2270,Jeremy,May,,"6' 1""",185 lbs.,--,,13,10,0
2271,Jack,May,The Outlaw,"6' 8""",255 lbs.,--,Switch,9,3,0
2272,Don'Tale,Mayes,Lord Kong,"6' 6""",260 lbs.,"81.0""",Orthodox,10,5,0
2273,Gray,Maynard,,"5' 9""",155 lbs.,"70.0""",Orthodox,13,7,1
2274,Brooke,Mayo,The Bully,"5' 7""",125 lbs.,--,,0,1,0
2275,Gina,Mazany,Danger,"5' 6""",125 lbs.,"68.0""",Southpaw,7,6,0
2276,Sabina,Mazo,Colombian Queen,"5' 7""",125 lbs.,"70.0""",Orthodox,9,4,0
2277,Scott,McAfee,,"5' 8""",155 lbs.,--,Orthodox,14,7,0
2278,Bobby,McAndrews,,--,--,--,Orthodox,1,3,0
2279,Michael,McBride,,"6' 1""",155 lbs.,--,Orthodox,8,3,0
2280,Ian,McCall,Uncle Creepy,"5' 5""",125 lbs.,"64.0""",Orthodox,13,5,1
2281,Molly,McCann,Meatball,"5' 4""",125 lbs.,"62.0""",Orthodox,13,5,0
2282,Charles,McCarthy,Chainsaw,"5' 10""",185 lbs.,"71.0""",Orthodox,10,5,0
2283,Sean,McCorkle,,"6' 7""",265 lbs.,"81.0""",Orthodox,17,7,0
2284,Kris,McCray,Savage,"6' 0""",170 lbs.,"76.0""",Orthodox,8,5,0
2285,Tamdan,McCrory,The Barncat,"6' 4""",185 lbs.,"76.0""",Switch,14,5,0
2286,Rob,McCullough,Razor,"5' 9""",155 lbs.,"69.0""",Orthodox,19,8,0
2287,Justin,McCully,The Insane One,"6' 1""",225 lbs.,"73.0""",Orthodox,11,5,2
2288,Robert,McDaniel,Bubba,"6' 3""",185 lbs.,"75.0""",Southpaw,28,10,0
2289,Michael,McDonald,The Black Sniper,"5' 11""",205 lbs.,--,Orthodox,1,1,0
2290,Scott,McDonald,,--,--,--,,1,0,0
2291,Michael,McDonald,Mayday,"5' 9""",135 lbs.,"70.0""",Orthodox,17,4,0
2292,Josh,McDonald,,--,185 lbs.,--,,9,5,0
2293,Miles,McDonald,,"5' 7""",115 lbs.,--,,2,1,0
2294,Justin,McElfresh,,"6' 6""",205 lbs.,--,Orthodox,6,4,0
2295,Drew,McFedries,The Massacre,"6' 0""",185 lbs.,"72.0""",Southpaw,12,7,0
2296,Liam,McGeary,,"6' 6""",205 lbs.,--,,12,2,0
2297,Gan,McGee,The Giant,"6' 10""",265 lbs.,--,Orthodox,13,5,0
2298,Court,McGee,The Crusher,"5' 11""",170 lbs.,"75.0""",Orthodox,22,12,0
2299,Marcus,McGhee,The Maniac,"5' 8""",135 lbs.,"69.0""",Orthodox,7,1,0
2300,Ryan,McGillivray,The Kid,"5' 11""",170 lbs.,--,,12,0,1
2301,Ryan,McGivern,,"6' 0""",185 lbs.,--,Orthodox,13,7,0
2302,Jack,McGlaughlin,,--,--,--,Orthodox,1,4,0
2303,Conor,McGregor,The Notorious,"5' 9""",155 lbs.,"74.0""",Southpaw,22,6,0
2304,Greg,McIntyre,,"5' 10""",155 lbs.,--,Orthodox,6,4,0
2305,Antonio,McKee,Mandingo,"5' 8""",155 lbs.,--,Southpaw,29,6,2
2306,AJ,McKee,Mercenary,"5' 10""",145 lbs.,--,,8,0,0
2307,Rhys,McKee,Skeletor,"6' 2""",170 lbs.,"78.0""",Orthodox,10,4,1
2308,Cory,McKenna,Poppins,"5' 3""",115 lbs.,"58.0""",Orthodox,8,2,0
2309,Tim,McKenzie,,"6' 0""",185 lbs.,"74.0""",Orthodox,14,9,0
2310,Cody,McKenzie,,"6' 0""",155 lbs.,"72.0""",Switch,16,10,0
2311,Terrance,McKinney,T. Wrecks,"5' 10""",155 lbs.,"73.0""",Switch,13,5,0
2312,Brian,McLaughlin,,"5' 9""",155 lbs.,--,,6,2,0
2313,Jason,McLean,,"5' 5""",145 lbs.,--,,6,7,0
2314,Garreth,McLellan,Soldier Boy,"6' 1""",185 lbs.,"72.0""",Southpaw,13,6,0
2315,Sara,McMann,,"5' 6""",135 lbs.,"66.0""",Orthodox,13,6,0
2316,James,McSweeney,The Hammer,"6' 4""",230 lbs.,"77.0""",Switch,15,15,0
2317,Charles,McTorry,,--,--,--,,3,0,0
2318,Daniel,McWilliams,The Animal,"6' 1""",185 lbs.,--,,15,37,0
2319,Tim,Means,The Dirty Bird,"6' 2""",170 lbs.,"75.0""",Orthodox,32,15,1
2320,Yancy,Medeiros,,"5' 10""",155 lbs.,"75.0""",Orthodox,15,8,0
2321,Anistavio,Medeiros,Gasparzinho,"5' 6""",145 lbs.,--,Orthodox,19,10,0
2322,Kaline,Medeiros,The Dark Angel,"5' 3""",115 lbs.,--,,8,5,0
2323,Uros,Medic,The Doctor,"6' 1""",155 lbs.,"71.0""",Southpaw,8,1,0
2324,Todd,Medina,El Tiburon,"5' 10""",193 lbs.,--,Southpaw,11,9,0
2325,Jason,Medina,,"5' 9""",180 lbs.,--,,21,15,1
2326,Emil,Meek,Valhalla,"5' 11""",170 lbs.,"74.0""",Switch,9,5,1
2327,Sanford Alton,Meeks,,"6' 5""",265 lbs.,"75.0""",Orthodox,1,1,0
2328,Gerald,Meerschaert,GM3,"6' 1""",185 lbs.,"77.0""",Southpaw,35,16,0
2329,Frank,Megallon,,"5' 10""",185 lbs.,--,Southpaw,2,3,0
2330,Derrick,Mehmen,Caveman,"6' 4""",205 lbs.,--,,19,9,0
2331,Miika,Mehmet,,--,205 lbs.,--,Orthodox,3,5,0
2332,Jordan,Mein,Young Gun,"6' 0""",170 lbs.,"73.0""",Orthodox,31,12,0
2333,Bryce,Mejia,,"6' 1""",170 lbs.,--,,3,1,0
2334,Brian,Melancon,,"5' 8""",170 lbs.,--,Orthodox,7,3,0
2335,Brandon,Melendez,The Murderer,"5' 11""",155 lbs.,--,Southpaw,25,25,0
2336,Gilbert,Melendez,El Nino,"5' 9""",145 lbs.,"73.0""",Orthodox,22,8,0
2337,Nair,Melikyan,Ahalkalakski,"5' 6""",155 lbs.,--,,11,0,0
2338,Marcelo,Mello,,"5' 7""",170 lbs.,--,Southpaw,1,0,0
2339,Fabio,Mello,,"5' 5""",155 lbs.,--,Southpaw,11,8,0
2340,Vanessa,Melo,,"5' 5""",135 lbs.,"65.0""",Orthodox,11,8,0
2341,Antonio,Mendes,Samurai,"6' 3""",205 lbs.,"77.0""",Southpaw,18,13,0
2342,Chad,Mendes,Money,"5' 6""",145 lbs.,"66.0""",Orthodox,18,5,0
2343,Augusto,Mendes,Tanquinho,"5' 6""",135 lbs.,"65.0""",Orthodox,6,2,0
2344,Eddie,Mendez,,"5' 10""",185 lbs.,--,,8,3,1
2345,Mateus,Mendonca,Bocao,"5' 6""",135 lbs.,"71.0""",Orthodox,10,1,0
2346,Luis,Mendoza,,--,155 lbs.,--,,0,1,0
2347,Pietro,Menga,,"5' 7""",125 lbs.,"68.0""",Southpaw,13,0,0
2348,Alonzo,Menifield,Atomic,"6' 0""",205 lbs.,"76.0""",Orthodox,13,3,1
2349,Ivan,Menjivar,The Pride of El Salvador,"5' 6""",145 lbs.,"64.0""",Orthodox,25,12,0
2350,Dave,Menne,The Warrior,"5' 10""",170 lbs.,--,Orthodox,45,17,2
2351,Steve,Mensing,The Machine,"5' 11""",185 lbs.,--,Orthodox,9,13,2
2352,Buck,Meredith,,"6' 2""",185 lbs.,--,,3,3,0
2353,Adam,Meredith,,"6' 2""",170 lbs.,--,,5,3,0
2354,Nick,Meregali,,--,--,--,,0,0,0
2355,Joe,Merritt,,"6' 0""",170 lbs.,--,Orthodox,7,2,0
2356,Jeremiah,Metcalf,,"6' 1""",185 lbs.,--,Orthodox,13,7,0
2357,Jonathan,Meunier,District,"6' 3""",170 lbs.,--,Switch,8,1,0
2358,Yaotzin,Meza,,"5' 9""",145 lbs.,"71.0""",Orthodox,21,11,0
2359,Guy,Mezger,,"6' 1""",200 lbs.,--,Orthodox,30,14,2
2360,Brandon,Michaels,,"5' 9""",185 lbs.,--,,4,14,0
2361,Andreas,Michailidis,The Spartan,"6' 0""",170 lbs.,"76.0""",Orthodox,13,6,0
2362,David,Michaud,BullDawg,"5' 9""",155 lbs.,--,Orthodox,11,3,0
2363,Chris,Mickle,,"5' 9""",145 lbs.,--,Orthodox,30,21,2
2364,Zachary,Micklewright,,"6' 0""",155 lbs.,"74.0""",Southpaw,15,3,0
2365,Kristof,Midoux,The Hurricane,"6' 1""",220 lbs.,--,Orthodox,6,10,0
2366,Keith,Mielke,,"5' 8""",185 lbs.,--,,0,5,0
2367,Chris,Mierzwiak,,"6' 1""",185 lbs.,--,,5,3,0
2368,Gabriel,Miglioli,Biel,"5' 8""",170 lbs.,--,,9,9,0
2369,Bojan,Mihajlovic,,"5' 11""",205 lbs.,"73.0""",Orthodox,10,6,0
2370,Billy,Miles,The Kid,"5' 10""",170 lbs.,--,Orthodox,2,2,0
2371,Pat,Miletich,The Croatian Sensation,"5' 10""",170 lbs.,--,Orthodox,29,7,2
2372,Curtis,Millender,Curtious,"6' 2""",170 lbs.,"76.0""",Orthodox,17,5,0
2373,Phillip,Miller,,"5' 11""",185 lbs.,--,Orthodox,16,0,0
2374,Jason,Miller,Mayhem,"6' 1""",185 lbs.,--,Orthodox,23,10,0
2375,Dan,Miller,,"6' 1""",185 lbs.,"74.0""",Orthodox,14,8,0
2376,Jim,Miller,A-10,"5' 8""",155 lbs.,"71.0""",Southpaw,36,17,0
2377,Cole,Miller,Magrinho,"6' 1""",145 lbs.,"73.0""",Orthodox,21,11,0
2378,Henry,Miller,Sentoryu,"5' 7""",270 lbs.,--,Southpaw,6,16,0
2379,Micah,Miller,Maverick,"6' 0""",145 lbs.,--,Orthodox,20,8,0
2380,Aaron,Miller,Blood Spiller,"5' 9""",145 lbs.,--,,14,10,0
2381,Mo,Miller,Moshow,"5' 8""",135 lbs.,"72.0""",Orthodox,6,0,0
2382,Juliana,Miller,Killer,"5' 7""",125 lbs.,"66.0""",Orthodox,4,2,0
2383,Eddy,Millis,,"6' 1""",185 lbs.,--,,0,2,0
2384,Che,Mills,Beautiful,"6' 1""",170 lbs.,"76.0""",Orthodox,16,10,0
2385,Adam,Milstead,The Prototype,"6' 3""",205 lbs.,"76.0""",Orthodox,8,4,0
2386,Alberto,Mina,Soldier of God,"6' 0""",170 lbs.,"77.0""",Orthodox,13,1,0
2387,Vitaly,Minakov,,"6' 2""",249 lbs.,--,,20,0,0
2388,Darrick,Minner,,"5' 7""",145 lbs.,"69.0""",Orthodox,26,14,0
2389,Mike,Minniger,,--,--,--,,0,0,0
2390,Ikuhisa,Minowa,Minowaman,"5' 9""",181 lbs.,--,Orthodox,60,42,8
2391,Carlton,Minus,Clutch,"5' 10""",170 lbs.,"75.0""",Orthodox,10,3,0
2392,Stipe,Miocic,,"6' 4""",240 lbs.,"80.0""",Orthodox,20,4,0
2393,Frank,Mir,,"6' 3""",264 lbs.,"79.0""",Southpaw,18,11,0
2394,Juan,Miranda,,--,155 lbs.,--,,7,5,0
2395,Mario,Miranda,,"6' 3""",185 lbs.,"74.0""",Orthodox,14,7,0
2396,Vitor,Miranda,Lex Luthor,"6' 1""",185 lbs.,"77.0""",Orthodox,12,5,0
2397,Gabriel,Miranda,Fly,"5' 11""",155 lbs.,"71.0""",Orthodox,16,6,0
2398,Damir,Mirenic,Wolf,"6' 0""",185 lbs.,--,Orthodox,9,4,0
2399,Kazuo,Misaki,Hitman,"5' 8""",183 lbs.,--,Orthodox,25,11,2
2400,Toby,Misech,2 Quick,"5' 8""",145 lbs.,--,Southpaw,9,5,0
2401,Dokonjonosuke,Mishima,,"5' 7""",155 lbs.,--,Southpaw,21,7,2
2402,Felix Lee,Mitchell,,--,--,--,Orthodox,2,7,0
2403,David,Mitchell,Daudi,"6' 0""",170 lbs.,"75.0""",Orthodox,22,7,0
2404,Danny,Mitchell,The Cheesecake Assassin,"6' 2""",170 lbs.,--,Orthodox,19,9,1
2405,Brad,Mitchell,,"5' 11""",145 lbs.,--,,4,2,0
2406,Clay,Mitchell,,"6' 2""",185 lbs.,--,,1,2,0
2407,Bryce,Mitchell,Thug Nasty,"5' 10""",145 lbs.,"70.0""",Southpaw,15,2,0
2408,Maurice,Mitchell,The AK Kid,"5' 9""",145 lbs.,--,Orthodox,11,2,0
2409,Roman,Mitichyan,,"5' 10""",170 lbs.,--,Orthodox,8,3,0
2410,Matt,Mitrione,,"6' 3""",265 lbs.,"82.0""",Switch,12,5,0
2411,Eiji,Mitsuoka,,"5' 7""",145 lbs.,--,Southpaw,18,9,2
2412,Hiromitsu,Miura,,"5' 9""",170 lbs.,"71.0""",Orthodox,12,7,0
2413,Jonathan,Mix,,"6' 0""",168 lbs.,--,,7,4,0
2414,Tomoya,Miyashita,,"5' 7""",139 lbs.,--,Southpaw,17,9,7
2415,Kazuyuki,Miyata,,"5' 8""",139 lbs.,--,Orthodox,15,9,0
2416,Motoki,Miyazawa,,"5' 11""",168 lbs.,--,Southpaw,7,3,0
2417,Takeya,Mizugaki,,"5' 7""",135 lbs.,"69.0""",Orthodox,21,11,2
2418,Tatsuya,Mizuno,,"6' 1""",205 lbs.,--,Southpaw,16,12,1
2419,Roxanne,Modafferi,The Happy Warrior,"5' 7""",125 lbs.,"69.0""",Orthodox,25,21,0
2420,Bobby,Moffett,The Wolfman,"5' 10""",145 lbs.,"73.0""",Orthodox,13,5,0
2421,Bronson,Mohika,,--,135 lbs.,--,,1,1,0
2422,Nate,Mohr,,"5' 9""",155 lbs.,"72.0""",Orthodox,9,7,0
2423,Renato,Moicano,,"5' 11""",155 lbs.,"72.0""",Orthodox,17,5,1
2424,Thiago,Moises,,"5' 9""",155 lbs.,"70.0""",Orthodox,17,6,0
2425,Muhammad,Mokaev,The Punisher,"5' 7""",125 lbs.,"70.0""",Orthodox,10,0,0
2426,Ashkan,Mokhtarian,The Assassin,"5' 6""",125 lbs.,"67.0""",Southpaw,13,3,0
2427,Suman,Mokhtarian,,"5' 8""",145 lbs.,"72.0""",Orthodox,8,5,0
2428,Dan,Molina,,"5' 10""",216 lbs.,--,,13,9,0
2429,Jeff,Molina,El Jefe,"5' 6""",125 lbs.,"69.0""",Orthodox,11,2,0
2430,Rudyard,Moncayo,,"5' 10""",195 lbs.,--,Orthodox,0,3,0
2431,Hidetaka,Monma,,"6' 0""",168 lbs.,--,Orthodox,18,11,4
2432,Jeff,Monson,The Snowman,"5' 9""",247 lbs.,"74.0""",Orthodox,60,26,1
2433,Darrell,Montague,Mongoose,"5' 6""",125 lbs.,"67.0""",Southpaw,13,5,0
2434,Andrew,Montanez,,--,185 lbs.,--,,9,12,1
2435,Augusto,Montano,Dodger,"6' 1""",170 lbs.,"73.0""",Orthodox,15,3,0
2436,Erick,Montano,Perry,"6' 0""",170 lbs.,"73.0""",Orthodox,7,5,0
2437,Nicco,Montano,,"5' 5""",135 lbs.,"65.0""",Southpaw,5,3,0
2438,Alberto,Montes,The Promise,"5' 7""",135 lbs.,--,,4,0,0
2439,Steve,Montgomery,The Creepy Weasel,"6' 4""",185 lbs.,--,Southpaw,9,5,0
2440,James,Moontasri,Moon Walker,"5' 10""",170 lbs.,"71.0""",Switch,9,5,0
2441,Homer,Moore,The Rock,"5' 10""",205 lbs.,--,Orthodox,26,9,2
2442,Todd,Moore,,"5' 9""",170 lbs.,"71.0""",Southpaw,16,7,0
2443,Nate,Moore,,"6' 0""",170 lbs.,--,,8,4,0
2444,Dustin,Moore,,"5' 4""",125 lbs.,--,,0,2,0
2445,Taylor,Moore,,"5' 10""",135 lbs.,"70.0""",Southpaw,10,5,0
2446,Sergio,Moraes,The Panther,"6' 0""",170 lbs.,"72.0""",Orthodox,14,6,1
2447,Marlon,Moraes,Magic,"5' 6""",135 lbs.,"67.0""",Orthodox,23,10,1
2448,Sheymon,Moraes,,"5' 8""",145 lbs.,"72.0""",Orthodox,11,4,0
2449,John,Moraga,,"5' 6""",125 lbs.,"66.0""",Orthodox,19,7,0
2450,Ricardo,Morais,The Mutant,"6' 8""",270 lbs.,--,Orthodox,10,4,1
2451,Leonardo,Morales,Chimy,"5' 8""",135 lbs.,--,Southpaw,6,2,0
2452,Albert,Morales,The Warrior,"5' 9""",135 lbs.,"72.0""",Orthodox,7,4,1
2453,Joseph,Morales,,"5' 6""",125 lbs.,"69.0""",Switch,9,2,0
2454,Vince,Morales,Vandetta,"5' 9""",135 lbs.,"70.0""",Orthodox,11,7,0
2455,Omar,Morales,Venezuelan Fighter,"5' 11""",155 lbs.,"73.0""",Orthodox,11,4,0
2456,Michael,Morales,,"6' 0""",170 lbs.,"79.0""",Orthodox,14,0,0
2457,Sarah,Moras,Cheesecake,"5' 7""",135 lbs.,"67.0""",Orthodox,6,8,0
2458,Christian,Morecraft,,"6' 6""",260 lbs.,"81.0""",Orthodox,8,3,0
2459,Joe,Moreira,,"5' 11""",195 lbs.,--,Southpaw,2,2,0
2460,Richardson,Moreira,Rick Monstro,"6' 2""",185 lbs.,--,Orthodox,7,4,0
2461,Gisele,Moreira,,"5' 6""",135 lbs.,--,Orthodox,8,3,0
2462,Vinicius,Moreira,Mamute,"6' 4""",205 lbs.,"76.0""",Orthodox,9,5,0
2463,Jesse,Moreng,Arturo,"5' 7""",145 lbs.,--,Orthodox,9,1,0
2464,Brandon,Moreno,The Assassin Baby,"5' 7""",125 lbs.,"70.0""",Orthodox,21,6,2
2465,Mike,Moreno,El Palo Duro,"6' 0""",185 lbs.,--,,6,5,0
2466,Dan,Moret,The Hitman,"6' 0""",155 lbs.,"73.0""",Southpaw,13,6,0
2467,Sammy,Morgan,The Squeeze,"5' 10""",170 lbs.,--,Orthodox,18,12,0
2468,Peggy,Morgan,The Daywalker,"6' 1""",135 lbs.,--,,4,4,0
