,First Name,Last Name,Nickname,Height,Weight,Reach,Stance,Wins,Losses,Draws
2384,Che,Mills,Beautiful,185.0,77.1,193.0,Orthodox,16,10,0
2385,Adam,Milstead,The Prototype,190.0,93.0,193.0,Orthodox,8,4,0
2386,Alberto,Mina,Soldier of God,182.0,77.1,195.0,Orthodox,13,1,0
2387,Vitaly,Minakov,,187.0,112.9,,,20,0,0
2388,Darrick,Minner,,170.0,65.8,175.0,Orthodox,26,14,0
2390,Ikuhisa,Minowa,Minowaman,175.0,82.1,,Orthodox,60,42,8
2391,Carlton,Minus,Clutch,177.0,77.1,190.0,Orthodox,10,3,0
2392,Stipe,Miocic,,193.0,108.9,203.0,Orthodox,20,4,0
2393,Frank,Mir,,190.0,119.7,200.0,Southpaw,18,11,0
2394,Juan,Miranda,,,70.3,,,7,5,0
2395,Mario,Miranda,,190.0,83.9,187.0,Orthodox,14,7,0
2396,Vitor,Miranda,Lex Luthor,185.0,83.9,195.0,Orthodox,12,5,0
2397,Gabriel,Miranda,Fly,180.0,70.3,180.0,Orthodox,16,6,0
2398,Damir,Mirenic,Wolf,182.0,83.9,,Orthodox,9,4,0
2399,Kazuo,Misaki,Hitman,172.0,83.0,,Orthodox,25,11,2
2400,Toby,Misech,2 Quick,172.0,65.8,,Southpaw,9,5,0
2401,Dokonjonosuke,Mishima,,170.0,70.3,,Southpaw,21,7,2
2403,David,Mitchell,Daudi,182.0,77.1,190.0,Orthodox,22,7,0
2404,Danny,Mitchell,The Cheesecake Assassin,187.0,77.1,,Orthodox,19,9,1
2405,Brad,Mitchell,,180.0,65.8,,,4,2,0
2406,Clay,Mitchell,,187.0,83.9,,,1,2,0
2407,Bryce,Mitchell,Thug Nasty,177.0,65.8,177.0,Southpaw,15,2,0
2408,Maurice,Mitchell,The AK Kid,175.0,65.8,,Orthodox,11,2,0
2409,Roman,Mitichyan,,177.0,77.1,,Orthodox,8,3,0
2410,Matt,Mitrione,,190.0,120.2,208.0,Switch,12,5,0
2411,Eiji,Mitsuoka,,170.0,65.8,,Southpaw,18,9,2
2412,Hiromitsu,Miura,,175.0,77.1,180.0,Orthodox,12,7,0
2413,Jonathan,Mix,,182.0,76.2,,,7,4,0
2414,Tomoya,Miyashita,,170.0,63.0,,Southpaw,17,9,7
2415,Kazuyuki,Miyata,,172.0,63.0,,Orthodox,15,9,0
2416,Motoki,Miyazawa,,180.0,76.2,,Southpaw,7,3,0
2417,Takeya,Mizugaki,,170.0,61.2,175.0,Orthodox,21,11,2
2418,Tatsuya,Mizuno,,185.0,93.0,,Southpaw,16,12,1
2419,Roxanne,Modafferi,The Happy Warrior,170.0,56.7,175.0,Orthodox,25,21,0
2420,Bobby,Moffett,The Wolfman,177.0,65.8,185.0,Orthodox,13,5,0
2421,Bronson,Mohika,,,61.2,,,1,1,0
2422,Nate,Mohr,,175.0,70.3,182.0,Orthodox,9,7,0
2423,Renato,Moicano,,180.0,70.3,182.0,Orthodox,17,5,1
2424,Thiago,Moises,,175.0,70.3,177.0,Orthodox,17,6,0
2425,Muhammad,Mokaev,The Punisher,170.0,56.7,177.0,Orthodox,10,0,0
2426,Ashkan,Mokhtarian,The Assassin,167.0,56.7,170.0,Southpaw,13,3,0
2427,Suman,Mokhtarian,,172.0,65.8,182.0,Orthodox,8,5,0
2428,Dan,Molina,,177.0,98.0,,,13,9,0
2429,Jeff,Molina,El Jefe,167.0,56.7,175.0,Orthodox,11,2,0
2430,Rudyard,Moncayo,,177.0,88.5,,Orthodox,0,3,0
2431,Hidetaka,Monma,,182.0,76.2,,Orthodox,18,11,4
2432,Jeff,Monson,The Snowman,175.0,112.0,187.0,Orthodox,60,26,1
2433,Darrell,Montague,Mongoose,167.0,56.7,170.0,Southpaw,13,5,0
2434,Andrew,Montanez,,,83.9,,,9,12,1
2435,Augusto,Montano,Dodger,185.0,77.1,185.0,Orthodox,15,3,0
2436,Erick,Montano,Perry,182.0,77.1,185.0,Orthodox,7,5,0
2437,Nicco,Montano,,165.0,61.2,165.0,Southpaw,5,3,0
2438,Alberto,Montes,The Promise,170.0,61.2,,,4,0,0
2439,Steve,Montgomery,The Creepy Weasel,193.0,83.9,,Southpaw,9,5,0
2440,James,Moontasri,Moon Walker,177.0,77.1,180.0,Switch,9,5,0
2441,Homer,Moore,The Rock,177.0,93.0,,Orthodox,26,9,2
2442,Todd,Moore,,175.0,77.1,180.0,Southpaw,16,7,0
2443,Nate,Moore,,182.0,77.1,,,8,4,0
2444,Dustin,Moore,,162.0,56.7,,,0,2,0
2445,Taylor,Moore,,177.0,61.2,177.0,Southpaw,10,5,0
2446,Sergio,Moraes,The Panther,182.0,77.1,182.0,Orthodox,14,6,1
2447,Marlon,Moraes,Magic,167.0,61.2,170.0,Orthodox,23,10,1
2448,Sheymon,Moraes,,172.0,65.8,182.0,Orthodox,11,4,0
2449,John,Moraga,,167.0,56.7,167.0,Orthodox,19,7,0
2450,Ricardo,Morais,The Mutant,203.0,122.5,,Orthodox,10,4,1
2451,Leonardo,Morales,Chimy,172.0,61.2,,Southpaw,6,2,0
2452,Albert,Morales,The Warrior,175.0,61.2,182.0,Orthodox,7,4,1
2453,Joseph,Morales,,167.0,56.7,175.0,Switch,9,2,0
2454,Vince,Morales,Vandetta,175.0,61.2,177.0,Orthodox,11,7,0
2455,Omar,Morales,Venezuelan Fighter,180.0,70.3,185.0,Orthodox,11,4,0
2456,Michael,Morales,,182.0,77.1,200.0,Orthodox,14,0,0
2457,Sarah,Moras,Cheesecake,170.0,61.2,170.0,Orthodox,6,8,0
2458,Christian,Morecraft,,198.0,117.9,205.0,Orthodox,8,3,0
2459,Joe,Moreira,,180.0,88.5,,Southpaw,2,2,0
2460,Richardson,Moreira,Rick Monstro,187.0,83.9,,Orthodox,7,4,0
2461,Gisele,Moreira,,167.0,61.2,,Orthodox,8,3,0
2462,Vinicius,Moreira,Mamute,193.0,93.0,193.0,Orthodox,9,5,0
2463,Jesse,Moreng,Arturo,170.0,65.8,,Orthodox,9,1,0
2464,Brandon,Moreno,The Assassin Baby,170.0,56.7,177.0,Orthodox,21,6,2
2465,Mike,Moreno,El Palo Duro,182.0,83.9,,,6,5,0
2466,Dan,Moret,The Hitman,182.0,70.3,185.0,Southpaw,13,6,0
2467,Sammy,Morgan,The Squeeze,177.0,77.1,,Orthodox,18,12,0
2468,Peggy,Morgan,The Daywalker,185.0,61.2,,,4,4,0
2469,Alexander,Morgan,The Chess Master,177.0,65.8,180.0,Orthodox,11,5,0
2470,Alex,Morono,The Great White,180.0,77.1,182.0,Orthodox,23,8,0
2471,Maryna,Moroz,Iron Lady,170.0,56.7,170.0,Orthodox,11,4,0
2472,Sergey,Morozov,,167.0,61.2,170.0,Orthodox,19,5,0
2473,Brad,Morris,,187.0,93.0,,Orthodox,10,6,0
2474,Scott,Morris,,177.0,95.3,,Orthodox,2,1,0
2475,Anthony,Morrison,Cheesesteak,170.0,65.8,,Orthodox,20,12,0
2476,Jack,Morrison,,180.0,93.0,,,0,3,0
2477,Harry,Moskowitz,Dirty,195.0,124.7,,Orthodox,6,12,0
2478,Carlos,Mota,Tizil,162.0,56.7,175.0,Orthodox,8,2,0
2479,Juan,Mott,,182.0,86.2,,Switch,3,4,0
2480,Nikolas,Motta,Iron,175.0,70.3,177.0,Orthodox,13,4,0
2481,Flavio Luiz,Moura,,180.0,83.0,,Open Stance,19,7,0
2482,Eduarda,Moura,Ronda,,52.2,,,8,0,0
2483,Gegard,Mousasi,,187.0,83.9,193.0,Orthodox,42,6,2
2484,Kris,Moutinho,,170.0,61.2,172.0,Southpaw,9,6,0
2485,Kin,Moy,Kong,165.0,61.2,,,8,3,0
2486,Jamie,Moyle,,154.0,52.2,165.0,Orthodox,4,3,0
2487,Askar,Mozharov,,190.0,93.0,187.0,Orthodox,19,13,0
2488,Garrett,Mueller,,175.0,61.2,,,3,3,0
2489,Lauren,Mueller,Princess Tiger,165.0,56.7,170.0,Orthodox,5,3,0
2490,Belal,Muhammad,Remember the Name,180.0,77.1,182.0,Orthodox,23,3,0
2491,Fazlo,Mulabitinovic,,,61.2,,,4,2,0
2492,Quinn,Mulhern,,190.0,70.3,,Orthodox,18,4,0
2493,James,Mulheron,,177.0,110.2,185.0,Orthodox,11,2,0
2494,Jamie,Mullarkey,,182.0,70.3,187.0,Orthodox,16,6,0
2495,Jim,Mullen,,185.0,97.5,,Southpaw,0,2,0
2496,Pedro,Munhoz,The Young Punisher,167.0,61.2,165.0,Orthodox,20,7,0
2497,Andre,Muniz,Sergipano,185.0,83.9,198.0,Southpaw,23,5,0
2498,Mark,Munoz,The Filipino Wrecking Machine,182.0,83.9,180.0,Orthodox,14,6,0
2499,Alexander,Munoz,,175.0,70.3,182.0,Switch,6,2,0
2500,Johnny,Munoz,Kid Kvenbo,175.0,61.2,180.0,Orthodox,12,3,0
2501,Andy,Murad,The Tooth Fairy,175.0,83.9,,,15,2,0
2502,Olivier,Murad,Warrior of God,177.0,65.8,182.0,Southpaw,6,0,0
2503,Makhmud,Muradov,,187.0,83.9,190.0,Orthodox,25,8,0
2504,Kazunari,Murakami,,185.0,99.8,,Orthodox,5,5,0
2505,Ryuichi,Murata,,172.0,83.0,,Orthodox,8,3,1
2506,Kanako,Murata,,154.0,52.2,157.0,Orthodox,12,2,0
2507,Ailiya,Muratbek,,,70.3,,,9,2,0
2508,Vince,Murdock,,167.0,65.8,162.0,Orthodox,12,4,0
2509,Samandar,Murodov,,185.0,77.1,190.0,Orthodox,8,0,0
2510,Tom,Murphy,,187.0,103.0,,Southpaw,8,0,0
2511,Ian,Murphy,,185.0,83.9,,Orthodox,1,1,0
2512,Jon,Murphy,Man of Faith,190.0,117.9,,Orthodox,6,4,0
2513,Lauren,Murphy,Lucky,165.0,56.7,170.0,Orthodox,16,6,0
2514,Patrick,Murphy,,182.0,77.1,,,5,3,0
2515,Lerone,Murphy,The Miracle,175.0,65.8,185.0,Orthodox,12,0,1
2516,Lee,Murray,Lightning,190.0,83.9,,Orthodox,8,2,1
2517,Jesse,Murray,Hollywood,190.0,93.0,198.0,Orthodox,8,4,0
2518,Khalid,Murtazaliev,,182.0,83.9,193.0,Orthodox,14,2,0
2519,Azamat,Murzakanov,The Professional,177.0,93.0,180.0,Southpaw,13,0,0
2520,Nicholas,Musoke,Nico,182.0,77.1,190.0,Orthodox,13,5,0
2521,Andre,Mussi,,190.0,109.8,,Orthodox,11,5,0
2522,Magomed,Mustafaev,The Sniper,172.0,70.3,180.0,Orthodox,14,4,0
2523,Max,Mustaki,,182.0,70.3,,Orthodox,6,3,0
2524,Elvis,Mutapcic,The King,182.0,83.9,182.0,Orthodox,15,6,1
2525,Fiona,Muxlow,,162.0,65.8,,,6,3,0
2526,Ho Bae,Myeon,,180.0,76.2,,Orthodox,13,5,1
2527,Katsuhiko,Nagata,,170.0,69.9,,Southpaw,6,7,3
2528,Yuji,Nagata,,182.0,102.1,,Orthodox,0,2,0
2529,Greg,Nagy,,185.0,95.3,,Orthodox,1,3,0
2530,Logan,Nail,,,83.9,,,1,1,0
2531,Muhammad,Naimov,Hillman,175.0,70.3,177.0,Orthodox,9,2,0
2532,Yukiya,Naito,,185.0,93.0,,Orthodox,15,6,2
2533,Andrews,Nakahara,,185.0,83.9,,Orthodox,5,4,2
2534,Rin,Nakai,,154.0,61.2,,Orthodox,19,2,1
2535,Kazuhiro,Nakamura,Kaz,180.0,93.0,177.0,Orthodox,21,13,0
2536,Keita,Nakamura,K-Taro,180.0,77.1,185.0,Southpaw,34,10,2
2537,Daisuke,Nakamura,,170.0,69.9,,Orthodox,28,19,1
2538,Yusaku,Nakamura,,165.0,65.8,,,14,4,1
2539,Rinya,Nakamura,Hybrid,170.0,61.2,172.0,Southpaw,7,0,0
2540,Jutaro,Nakao,,175.0,77.1,,Southpaw,25,19,4
2541,Yoshihiro,Nakao,Kiss,182.0,99.8,,Southpaw,9,3,0
2542,Yui Chul,Nam,The Korean Bulldozer,175.0,65.8,,Orthodox,18,8,1
2543,Tyson,Nam,,170.0,56.7,172.0,Orthodox,21,13,1
2544,Rose,Namajunas,Thug,165.0,52.2,165.0,Orthodox,12,5,0
2545,Yasuhito,Namekawa,,175.0,93.0,,Orthodox,25,16,4
2546,Nad,Narimani,Smiler,172.0,65.8,177.0,Orthodox,12,4,0
2547,Roger,Narvaez,Silverback,190.0,83.9,,Southpaw,8,3,0
2548,Fabio,Nascimento,Negao,177.0,83.9,,Orthodox,11,6,0
2549,Allan,Nascimento,Puro Osso,172.0,56.7,175.0,Orthodox,20,6,0
2550,Rodrigo,Nascimento,Ze Colmeia,187.0,111.6,203.0,Orthodox,10,1,0
2551,Bobby,Nash,,182.0,77.1,187.0,Orthodox,8,4,0
2552,Reza,Nasri,,180.0,93.0,,Orthodox,0,1,0
2553,Nasrudin,Nasrudinov,,182.0,93.0,180.0,Orthodox,9,1,0
2554,Pawel,Nastula,,182.0,104.3,,Southpaw,5,6,0
2555,Rafael,Natal,Sapo,182.0,83.9,195.0,Orthodox,21,9,1
2556,Kevin,Natividad,Quicksand,167.0,61.2,177.0,Orthodox,9,4,0
2557,Ismail,Naurdiev,The Austrian Wonderboy,177.0,77.1,187.0,Orthodox,19,4,0
2558,Danny,Navarro,,177.0,70.3,,,17,7,0
2559,Marcio,Navarro,The Locomotive,182.0,70.3,,,14,14,0
2560,Tafon,Nchukwi,Da Don,182.0,93.0,195.0,Orthodox,6,3,0
2561,Dustin,Neace,The Beast,175.0,65.8,,,25,21,1
2562,Josh,Neal,,182.0,83.9,,,5,11,0
2563,Joe,Neal,Nine Lives,167.0,61.2,,,6,2,0
2564,Geoff,Neal,Handz of Steel,180.0,77.1,190.0,Southpaw,15,5,0
2565,Stanislav,Nedkov,Stucky,180.0,93.0,180.0,Orthodox,12,2,0
2566,Josh,Neer,The Dentist,180.0,77.1,182.0,Orthodox,36,16,1
2567,Nicolae,Negumereanu,,182.0,93.0,198.0,Orthodox,13,2,0
2568,Steve,Nelmark,The Sandman,182.0,108.9,,Orthodox,2,1,0
2569,Shane,Nelson,Sugar,175.0,70.3,177.0,Southpaw,16,7,0
2570,Roy,Nelson,Big Country,182.0,119.3,185.0,Orthodox,22,14,0
2571,Gunnar,Nelson,Gunni,180.0,77.1,182.0,Switch,19,5,1
2572,Kyle,Nelson,The Monster,180.0,65.8,180.0,Switch,14,5,1
2573,Lissette,Neri,,157.0,65.8,,,6,4,0
2574,Mario,Neto,Sukata,182.0,103.9,,Orthodox,13,5,0
2575,Antonio Braga,Neto,,190.0,83.9,195.0,Orthodox,9,3,0
2576,Eduardo,Neves,Bebezao,187.0,120.2,198.0,Orthodox,5,1,0
2577,Julio Cesar,Neves Jr.,Morceguinho,172.0,65.8,,,33,1,0
2578,Nick,Newell,Notorious,177.0,70.3,,Southpaw,14,2,0
2579,Journey,Newson,,165.0,61.2,170.0,Orthodox,10,5,0
2580,Jeff,Newton,,187.0,93.0,,Sideways,4,2,0
2581,Carlos,Newton,The Ronin,175.0,77.1,,Orthodox,16,14,0
2582,Emanuel,Newton,The Hardcore Kid,185.0,93.0,,,26,12,1
2583,Francis,Ngannou,The Predator,193.0,113.4,210.0,Orthodox,17,3,0
2584,Ben,Nguyen,Ten,165.0,56.7,165.0,Switch,16,8,0
2585,Steven,Nguyen,The Ninja,180.0,65.8,185.0,Switch,8,1,0
2586,Alex,Nicholson,The Spartan,193.0,83.9,195.0,Orthodox,7,4,0
2587,Bo,Nickal,,185.0,83.9,193.0,Southpaw,4,0,0
2588,Mike,Nickels,,193.0,93.0,,Orthodox,9,5,0
2589,Matheus,Nicolau,,167.0,56.7,167.0,Orthodox,19,4,1
2590,Jaimelene,Nievera,Queenie,165.0,56.7,,Orthodox,7,4,0
2591,Khomkrit,Niimi,The Bumblebee,157.0,56.7,,,6,10,0
2592,Tom,Niinimaki,Stoneface,175.0,65.8,175.0,Orthodox,22,8,1
2593,Ramsey,Nijem,,180.0,70.3,190.0,Orthodox,9,6,0
2594,Hans,Nijman,,182.0,113.4,,Switch,9,7,0
2597,Mats,Nilsson,,185.0,77.1,,Orthodox,11,4,1
2598,Guangyou,Ning,Smasher,162.0,65.8,162.0,Southpaw,5,4,1
2599,Soichi,Nishida,,180.0,145.1,,Orthodox,5,10,1
2600,Yosuke,Nishijima,,175.0,93.0,,Orthodox,0,5,0
2601,Yamato,Nishikawa,,170.0,70.3,,Orthodox,21,3,6
2602,Akiyo,Nishiura,Wicky Akiyo,172.0,63.0,,Southpaw,13,8,1
2603,Anthony,Njokuani,The Assassin,185.0,70.3,190.0,Orthodox,16,12,0
2604,Chidi,Njokuani,Bang Bang,190.0,83.9,203.0,Orthodox,22,9,0
2605,Derrick,Noble,The Eraser,175.0,77.1,,Southpaw,27,15,1
2606,Kyle,Noblitt,,187.0,110.2,,,11,2,0
2607,Pedro,Nobre,The Rock,165.0,61.2,,,18,4,2
2608,Jacob,Noe,Psycho,,93.0,,,3,11,0
2609,Antonio Rodrigo,Nogueira,Minotauro,190.0,108.9,195.0,Orthodox,34,10,1
2610,Rogerio,Nogueira,Minotouro,187.0,93.0,190.0,Southpaw,23,10,0
2611,Alexandre Franca,Nogueira,Pequeno,170.0,65.8,,Orthodox,18,6,3
2612,Talita,Nogueira,Treta,177.0,65.8,,,6,0,0
2613,Kyle,Noke,,185.0,77.1,193.0,Southpaw,22,10,1
2614,Tom,Nolan,Big Train,,70.3,,,5,0,0
2615,Nick,Nolte,,182.0,77.1,,,5,4,0
2616,KJ,Noons,King,177.0,70.3,177.0,Orthodox,13,9,0
2617,Sage,Northcutt,Super,182.0,77.1,180.0,Orthodox,11,2,0
2618,Jan,Nortje,The Giant,185.0,140.6,,Southpaw,2,6,0
2619,Scott,Norton,Hollywood,177.0,77.1,,Orthodox,7,1,0
2620,Shohei,Nose,,167.0,61.2,172.0,Switch,10,4,2
2621,Jonatas,Novaes,,180.0,77.1,,,13,5,0
2622,Jason,Novelli,Flipside,182.0,70.3,,Orthodox,11,3,1
2623,Phillipe,Nover,The Filipino Assassin,175.0,65.8,182.0,Orthodox,11,8,1
2624,Taiyilake,Nueraji,Super Saiyan,187.0,77.1,190.0,Southpaw,9,1,0
2625,Shayilan,Nuerdanbieke,Wolverine,172.0,65.8,175.0,Orthodox,39,11,0
2626,Diego,Nunes,The Gun,167.0,65.8,170.0,Orthodox,19,7,0
2627,Amanda,Nunes,The Lioness,172.0,61.2,175.0,Orthodox,23,5,0
2628,Nina,Nunes,,165.0,56.7,162.0,Orthodox,11,7,0
2629,Istela,Nunes,,162.0,52.2,167.0,Orthodox,6,4,0
2630,Josiane,Nunes,Josi,157.0,65.8,170.0,Southpaw,10,1,0
2631,Khabib,Nurmagomedov,The Eagle,177.0,70.3,177.0,Orthodox,29,0,0
2632,Said,Nurmagomedov,,172.0,61.2,177.0,Orthodox,17,3,0
2633,Abubakar,Nurmagomedov,,180.0,77.1,182.0,Orthodox,17,4,1
2634,Umar,Nurmagomedov,,172.0,61.2,175.0,Orthodox,16,0,0
2635,Kennedy,Nzechukwu,African Savage,195.0,93.0,210.0,Southpaw,12,3,0
2636,Jake,O'Brien,Irish,190.0,93.0,193.0,Orthodox,15,4,0
2637,TJ,O'Brien,The Spider,187.0,70.3,,Orthodox,20,8,0
2638,Sean,O'Connell,The Real OC,185.0,93.0,187.0,Orthodox,17,9,0
2639,Dan,O'Connor,Johnny Irish,162.0,52.2,,,6,6,0
2640,Sean,O'Haire,,195.0,122.5,,Orthodox,4,2,0
2641,Sean,O'Malley,Sugar,180.0,61.2,182.0,Switch,16,1,0
2642,Jeremiah,O'Neal,,172.0,117.9,,,13,25,0
2643,Chuck,O'Neil,Cold Steel,187.0,77.1,,,17,9,0
2644,Casey,O'Neill,King,167.0,56.7,175.0,Orthodox,9,1,0
2645,Brendan,O'Reilly,Badger,170.0,77.1,175.0,Orthodox,6,3,0
2646,Takahiro,Oba,,172.0,90.7,,Southpaw,5,7,1
2647,Nobuhiro,Obiya,,172.0,65.8,,Orthodox,12,5,1
2648,Christian,Ocon,,172.0,61.2,175.0,Orthodox,2,1,0
2649,Richard,Odoms,The Black Eagle,195.0,120.2,,Orthodox,13,3,0
2650,Volkan,Oezdemir,No Time,187.0,93.0,190.0,Orthodox,18,7,0
2651,Naoya,Ogawa,,193.0,115.7,,Orthodox,7,2,0
2652,Trey,Ogden,Samurai Ghost,180.0,70.3,182.0,Orthodox,16,6,0
2653,Andy,Ogle,The Little Axe,172.0,65.8,175.0,Orthodox,9,6,0
2654,Ho Taek,Oh,Spider,,70.3,,,7,2,1
2655,Michiyoshi,Ohara,,177.0,93.0,,Orthodox,0,2,0
2656,Koji,Oishi,,172.0,77.1,,Orthodox,25,10,10
2657,Takayuki,Okada,Giant Ochiai,185.0,131.5,,Orthodox,3,3,2
2658,Yushin,Okami,Thunder,187.0,77.1,190.0,Southpaw,34,12,0
2659,JJ,Okanovich,The Bosnian Bomber,180.0,70.3,193.0,Orthodox,7,1,0
2660,Bolaji,Oki,The Zulu Warrior,,70.3,,,7,1,0
2661,Kazuki,Okubo,,180.0,79.4,,Orthodox,7,9,0
2663,Aleksei,Oleinik,The Boa Constrictor,187.0,108.9,203.0,Orthodox,60,17,1
2664,Michal,Oleksiejczuk,Hussar,182.0,83.9,187.0,Southpaw,18,6,0
2665,Rafaello,Oliveira,Tractor,172.0,70.3,180.0,Orthodox,17,8,0
2666,Charles,Oliveira,Do Bronxs,177.0,70.3,187.0,Orthodox,34,9,0
2667,Jorge,Oliveira,,185.0,93.0,,,5,3,1
2668,Ednaldo,Oliveira,Lula,195.0,93.0,,Orthodox,17,3,1
2669,Alex,Oliveira,Cowboy,180.0,77.1,193.0,Orthodox,22,12,1
2670,Maria,Oliveira,Spider-Girl,167.0,52.2,175.0,Orthodox,13,7,0
2671,Bruno,Oliveira,,193.0,93.0,203.0,Orthodox,8,2,0
2672,Saimon,Oliveira,,162.0,61.2,182.0,Orthodox,18,5,0
2673,Wendell,Oliveira Marques,The Machine,177.0,77.1,,Orthodox,29,10,0
2674,Felipe,Olivieri,,175.0,70.3,,Orthodox,14,5,0
2675,Andy,Ologun,,182.0,69.9,,Orthodox,3,1,0
2676,Shana,Olsen,Rock Solid,170.0,65.8,,,5,2,0
2677,Casey,Olson,The Underdog,170.0,65.8,,Orthodox,14,5,0
2678,Dennis,Olson,,182.0,77.1,,,14,11,0
2679,Cameron,Olson,Cap'n Crunch,185.0,93.0,190.0,Orthodox,7,3,0
2680,Gadzhi,Omargadzhiev,,185.0,77.1,180.0,Switch,13,2,0
2681,Alan,Omer,,177.0,65.8,,Orthodox,20,5,0
2682,Daniel,Omielanczuk,,182.0,112.0,187.0,Southpaw,19,8,1
2683,Michihiro,Omigawa,,167.0,65.8,172.0,Orthodox,17,14,1
2684,David,Onama,,180.0,65.8,187.0,Orthodox,10,2,0
2685,Charlie,Ontiveros,American Bad Boy,187.0,70.3,187.0,Switch,11,9,0
2686,Chibwikem,Onyenegecha,,190.0,83.9,,Orthodox,5,0,0
2687,Sam,Oropeza,,187.0,77.1,,,13,3,0
2688,Brian,Ortega,T-City,172.0,65.8,175.0,Switch,15,3,0
2689,Tito,Ortiz,The People's Champ,190.0,93.0,187.0,Orthodox,19,12,1
2690,Jorge,Ortiz,The Naked Man,182.0,83.9,,Orthodox,18,9,1
2691,Dustin,Ortiz,,165.0,56.7,165.0,Orthodox,19,8,0
2692,Kenji,Osawa,,170.0,61.2,167.0,Orthodox,20,11,2
2693,Ode,Osbourne,The Jamaican Sensation,170.0,56.7,185.0,Southpaw,12,5,0
2694,Kurt,Osiander,,,83.9,,,4,1,0
2695,Nick,Osipczak,,187.0,77.1,193.0,Orthodox,6,3,0
2696,Nissen,Osterneck,,187.0,83.9,,Orthodox,12,4,0
2697,Rachael,Ostovich,,160.0,56.7,157.0,Orthodox,4,6,0
2698,Pedro,Otavio,Te Pedro,190.0,111.1,,Orthodox,19,8,0
2699,Alexander,Otsuka,The Diet Butcher,185.0,93.0,,Orthodox,5,13,0
2700,Takafumi,Otsuka,,167.0,63.0,,Orthodox,22,13,2
2701,Zak,Ottow,The Barbarian,180.0,77.1,182.0,Orthodox,17,7,0
2702,Artur,Oumakhanov,,170.0,69.9,,Orthodox,9,6,0
2703,Sidney,Outlaw,,172.0,77.1,187.0,Orthodox,8,4,0
2704,Alistair,Overeem,The Demolition Man,193.0,120.2,203.0,Orthodox,47,19,0
2705,Valentijn,Overeem,,190.0,104.3,,Orthodox,30,32,0
2706,Craig,Oxley,,175.0,70.3,,,0,3,0
2707,Shungo,Oyama,,180.0,83.9,,Southpaw,14,19,0
2708,Alptekin,Ozkilic,The Turkish Delight,165.0,56.7,165.0,Orthodox,9,5,0
2709,Raquel,Pa'aluhi,Rocky,170.0,61.2,,,6,5,0
2710,Nick,Pace,,170.0,61.2,172.0,Orthodox,8,3,0
2711,Larissa,Pacheco,,170.0,61.2,,Orthodox,10,2,0
2712,Teemu,Packalen,Pacu,185.0,70.3,190.0,Orthodox,8,3,0
2713,George,Pacurariu,Constantine,170.0,61.2,,,10,5,0
2714,Cyrillo,Padilha,,180.0,70.3,,,3,3,0
2715,Gary,Padilla,,180.0,93.0,,,12,6,0
2716,Fernando,Padilla,El Valiente,185.0,65.8,193.0,Orthodox,15,4,0
2717,Damacio,Page,The Angel of Death,167.0,61.2,167.0,Orthodox,19,10,0
2718,Michael,Page,Venom,187.0,77.1,,,12,0,0
2719,Dustin,Pague,The Disciple,175.0,61.2,187.0,Orthodox,12,11,0
2720,Josh,Paiva,,167.0,56.7,,,8,2,0
2721,Raulian,Paiva,,172.0,61.2,175.0,Orthodox,21,5,0
2722,Dinis,Paiva Jr.,Sweetbread,175.0,65.8,180.0,Southpaw,13,8,0
2723,Fredson,Paixao,,167.0,65.8,167.0,Orthodox,10,5,0
2724,Luis,Pajuelo,Corazon de Leon,,65.8,,,7,1,0
2725,Jose,Palacios,,175.0,65.8,,Orthodox,3,2,0
2726,Ricky,Palacios,El Gallero,167.0,65.8,,Orthodox,10,1,0
2727,Bart,Palaszewski,Bartimus,175.0,65.8,177.0,Orthodox,36,17,0
2728,Sasha,Palatnikov,,185.0,77.1,182.0,Switch,6,4,0
2729,Soa,Palelei,The Hulk,193.0,120.2,205.0,Orthodox,22,5,0
2730,Rousimar,Palhares,Toquinho,172.0,77.1,180.0,Orthodox,19,8,0
2731,Tulio,Palhares,,,81.6,,,2,16,0
2732,Stephen,Palling,Bozo,162.0,64.9,,,11,7,1
2733,Eduardo,Pamplona,,180.0,77.1,,,16,4,0
2734,Alexandre,Pantoja,The Cannibal,165.0,56.7,170.0,Orthodox,25,5,0
2735,Jared,Papazian,The Jackhammer,172.0,61.2,170.0,Southpaw,20,13,0
2736,Kathryn,Paprocki,,160.0,52.2,160.0,Orthodox,3,2,0
2737,Joe,Pardo,,185.0,95.3,,Southpaw,4,6,0
2738,Bryan,Pardoe,Pain Inducer,185.0,93.0,,Orthodox,13,16,0
2739,Remco,Pardoel,Grizzly,190.0,117.9,,Southpaw,9,6,1
2740,Ido,Pariente,,172.0,70.3,,Orthodox,13,6,0
2741,Josh,Parisian,,193.0,120.2,200.0,Orthodox,15,6,0
2742,Karo,Parisyan,The Heat,177.0,77.1,182.0,Orthodox,24,11,0
2743,Won Sik,Park,Parky,180.0,69.9,,Orthodox,11,7,1
2744,JunYong,Park,The Iron Turtle,177.0,83.9,185.0,Orthodox,16,5,0
2745,Harvey,Park,Fightbot,182.0,70.3,177.0,Orthodox,12,3,0
2746,HyunSung,Park,Peace of Mind,170.0,56.7,167.0,Orthodox,8,0,0
2747,Norman,Parke,Stormin',180.0,70.3,177.0,Southpaw,23,6,1
2748,Ryan,Parker,,190.0,106.6,,Southpaw,0,1,0
